variant,ops,cycles,instructions,mean_cycles_per_op,mean_ns_per_op,l1d_cache_refills,mean_l1d_refills_per_op,level_creates,level_destroys,order_storage_allocs,order_storage_frees,mean_storage_allocs_per_op,migrated
Add_real,8951,1599571,4769426,178.703050,41.305045,10824,1.209250,0,0,0,0,0.000000,0
Add_widened,8951,2677315,6320346,299.107921,69.135172,23644,2.641493,0,0,0,0,0.000000,0
Cancel_traversal,30058,4947879,23892900,164.611052,38.047850,545,0.018132,0,0,0,0,0.000000,0
Cancel_shuffled,30058,4728553,23841552,157.314292,36.361293,2320,0.077184,0,0,0,0,0.000000,0
Reduce_traversal,30058,2171256,8814013,72.235545,16.696371,1503,0.050003,0,0,0,0,0.000000,0
Reduce_shuffled,30058,2298218,8850127,76.459445,17.672674,1759,0.058520,0,0,0,0,0.000000,0
Replace_traversal,30058,14902747,44158863,495.799687,114.598091,6584,0.219043,0,0,0,0,0.000000,0
Replace_shuffled,30058,14485835,42045806,481.929436,111.392150,6194,0.206068,0,0,0,0,0.000000,0
