variant,ops,cycles,instructions,mean_cycles_per_op,mean_ns_per_op,l1d_cache_refills,mean_l1d_refills_per_op,level_creates,level_destroys,order_storage_allocs,order_storage_frees,mean_storage_allocs_per_op,migrated
Add_real,8951,1593635,4774585,178.039884,41.607516,11053,1.234834,0,0,0,0,0.000000,0
Add_widened,8951,2494549,6162147,278.689420,65.129085,22263,2.487208,0,0,0,0,0.000000,0
Cancel_traversal,30058,4929930,23892433,164.013906,38.329677,820,0.027281,0,0,0,0,0.000000,0
Cancel_shuffled,30058,4695033,23841886,156.199115,36.503378,4071,0.135438,0,0,0,0,0.000000,0
Reduce_traversal,30058,2227272,8822927,74.099142,17.316801,4560,0.151707,0,0,0,0,0.000000,0
Reduce_shuffled,30058,2361696,8850323,78.571295,18.361933,4556,0.151574,0,0,0,0,0.000000,0
Replace_traversal,30058,14809668,44153897,492.703041,115.143582,8706,0.289640,0,0,0,0,0.000000,0
Replace_shuffled,30058,14344736,42040899,477.235212,111.528785,8267,0.275035,0,0,0,0,0.000000,0
