variant,ops,cycles,instructions,mean_cycles_per_op,mean_ns_per_op,l1d_cache_refills,mean_l1d_refills_per_op,level_creates,level_destroys,order_storage_allocs,order_storage_frees,mean_storage_allocs_per_op,migrated
Add_real,8951,2301577,7945627,257.130712,60.481749,20923,2.337504,0,0,0,0,0.000000,0
Add_widened,8951,3558481,9234872,397.551223,93.511169,25664,2.867166,0,0,0,0,0.000000,0
Cancel_traversal,30058,5381375,25454261,179.033036,42.111777,4379,0.145685,0,0,0,0,0.000000,0
Cancel_shuffled,30058,5099730,25404119,169.662985,39.907773,7511,0.249884,0,0,0,0,0.000000,0
Reduce_traversal,30058,2262839,8895490,75.282421,17.707774,2412,0.080245,0,0,0,0,0.000000,0
Reduce_shuffled,30058,2465786,8936697,82.034267,19.295929,3949,0.131379,0,0,0,0,0.000000,0
Replace_traversal,30058,16043985,48949366,533.767549,125.551688,17851,0.593885,0,0,0,0,0.000000,0
Replace_shuffled,30058,15505725,45865640,515.860170,121.339552,28075,0.934028,0,0,0,0,0.000000,0
